item_id	title	genres	director	producer	actors	release_date	release_month	country	duration	age_rating	imdb_rating	imdb_num_reviews	n_ratings	description	n_ratings_kid	n_ratings_teenager	n_ratings_young_adult	n_ratings_adult	n_ratings_senior	n_ratings_male	n_ratings_female	storyline	genres_list	directors_list	producers_list	actors_list
1074	Reality Bites (1994)	Comedy and Drama	Ben Stiller	Helen Childress	Winona Ryder, Ethan Hawke, Janeane Garofalo, Steve Zahn, Ben Stiller, Swoosie Kurtz, Harry OReilly, Susan Norfleet, Joe Don Baker, Renée Zellweger, James Rothenberg, John Mahoney, Eric Morgan Stuart, Barry Del Sherman, Chelsea Lagos, Bill Bolender, Jubal Palmer, and Marti Greene	1994	06	United Kingdom	1h 39min	PG-13	6.6	48K	77	A documentary filmmaker and her fellow Generation X graduates face life after college, looking for work and love in Houston.	0	5	52	20	0	54	23	A documentary filmmaker and her fellow Generation X graduates face life after college, looking for work and love in Houston. In this study of Generation X manners, Lelaina Pierce (Winona Ryder), the valedictorian of her college class, camcords her friends in a mock documentary of posteducation life. Troy Dyer (Ethan Hawke) is her best friend, a perpetually unemployed musical slacker. Vickie Miner (Janeane Garofalo) is a manager at the Gap who worries about the results of an A.I.D.S. test, while Sammy Gray (Steve Zahn) has problems grappling with his sexuality. When Lelaina meets Michael Grates (Ben Stiller), an earnest video executive who takes her homemade video to his MTV-like station, she must decide what she values - the materialism of yuppie Michael or the philosophical musings of Troy. —Rick Gregory	['Comedy', 'Drama']	['Ben Stiller']	['Helen Childress']	['Winona Ryder', 'Ethan Hawke', 'Janeane Garofalo', 'Steve Zahn', 'Ben Stiller', 'Swoosie Kurtz', 'Harry OReilly', 'Susan Norfleet', 'Joe Don Baker', 'Renée Zellweger', 'James Rothenberg', 'John Mahoney', 'Eric Morgan Stuart', 'Barry Del Sherman', 'Chelsea Lagos', 'Bill Bolender', 'Jubal Palmer', 'Marti Greene']
1468	Cure, The (1995)	Drama	Peter Horton	Robert Kuhn	Joseph Mazzello, Brad Renfro, Aeryk Egan, Delphine French, Mona Powell, Andrew Broder, Jeremy Howard, Annabella Sciorra, Diana Scarwid, Rosemary Corman, T. Mychael Rambo, David Alan Smith, Delia Jurek, Fran Korba, John Carroll Lynch, John Beasley, Raymond Nelson, and Scott Stockton	1995	06	United Kingdom	1h 37min	PG-13	7.7	9.7K	6	Erik, a loner, finds a friend in Dexter, an eleven-year-old boy with AIDS. They vow to find a cure for AIDS together and save Dexter's life in an eventful summer.	0	3	3	0	0	2	4	Erik, a loner, finds a friend in Dexter, an eleven-year-old boy with AIDS. They vow to find a cure for AIDS together and save Dexter's life in an eventful summer. Having just moved to a new town, Erik (Brad Renfro) is thrilled when he makes friends with his younger neighbor, Dexter (Joseph Mazzello), and his friendly mom (Annabella Sciorra). Despite the disapproval of his own neglectful mother (Diana Scarwid), Erik grows close to Dexter, who suffers from AIDS. As the disease's impact on Dexter's life grows more noticeable, Erik and Dexter embark on a quest to New Orleans down the Mississippi River, where hope may yet lie with a doctor there. —yusufpiskin	['Drama']	['Peter Horton']	['Robert Kuhn']	['Joseph Mazzello', 'Brad Renfro', 'Aeryk Egan', 'Delphine French', 'Mona Powell', 'Andrew Broder', 'Jeremy Howard', 'Annabella Sciorra', 'Diana Scarwid', 'Rosemary Corman', 'T. Mychael Rambo', 'David Alan Smith', 'Delia Jurek', 'Fran Korba', 'John Carroll Lynch', 'John Beasley', 'Raymond Nelson', 'Scott Stockton']
1363	Leopard Son, The (1996)	Documentary	Hugo Van Lawick	Michael Olmert	John Gielgud	1996	09	United States	1h 27min	G	7.3	164	1	Follows the coming of age of a young leopard on the Serengeti Plain, filmed over three years by Dutch naturalist Hugo Van Lawick.	0	0	1	0	0	1	0	Follows the coming of age of a young leopard on the Serengeti Plain, filmed over three years by Dutch naturalist Hugo Van Lawick.	['Documentary']	['Hugo Van Lawick']	['Michael Olmert']	['John Gielgud']
165	Jean de Florette (1986)	Drama	Claude Berri	Claude Berri, Gérard Brach, and Marcel Pagnol	Yves Montand, Gérard Depardieu, Daniel Auteuil, Elisabeth Depardieu, Margarita Lozano, Ernestine Mazurowna, Armand Meffre, André Dupon, Pierre Nougaro, Jean Maurel, Roger Souza, Didier Pain, Pierre-Jean Rippert, Marc Betton, Clement Cal, Benedetto Bertino, Marcel Champel, and Chantal Liennel	1986	08	France	2h	PG	8.0	25K	64	A greedy landowner and his backward nephew conspire to block the only water source for an adjoining property in order to bankrupt the owner and force him to sell.	0	3	20	39	2	46	18	A greedy landowner and his backward nephew conspire to block the only water source for an adjoining property in order to bankrupt the owner and force him to sell. In a rural French village an old man and his only remaining relative cast their covetous eyes on an adjoining vacant property. They need its spring water for growing their flowers, so are dismayed to hear the man who has inherited it is moving in. They block up the spring and watch as their new neighbour tries to keep his crops watered from wells far afield through the hot summer. Though they see his desperate efforts are breaking his health and his wife and daughter's hearts they think only of getting the water. —Jeremy Perkins {J-26}	['Drama']	['Claude Berri']	['Claude Berri', 'Gérard Brach', 'Marcel Pagnol']	['Yves Montand', 'Gérard Depardieu', 'Daniel Auteuil', 'Elisabeth Depardieu', 'Margarita Lozano', 'Ernestine Mazurowna', 'Armand Meffre', 'André Dupon', 'Pierre Nougaro', 'Jean Maurel', 'Roger Souza', 'Didier Pain', 'Pierre-Jean Rippert', 'Marc Betton', 'Clement Cal', 'Benedetto Bertino', 'Marcel Champel', 'Chantal Liennel']
1133	Escape to Witch Mountain (1975)	Adventure, Children's, and Fantasy	John Hough	Robert Malcolm Young and Alexander Key	Eddie Albert, Ray Milland, Donald Pleasence, Kim Richards, Ike Eisenmann, Walter Barnes, Reta Shaw, Denver Pyle, Alfred Ryder, Lawrence Montaigne, Terry Wilson, George Chandler, Dermott Downs, Shepherd Sanders, Don Brodie, Paul Sorensen, Tiger Joe Marsh, and Harry Holcombe	1975	03	United Kingdom	1h 37min	G	6.4	9.9K	30	Two mysterious orphan children have extraordinary powers and are chased by a scheming millionaire. But where do these kids really call home?	0	1	12	17	0	21	9	"Two mysterious orphan children have extraordinary powers and are chased by a scheming millionaire. But where do these kids really call home? Tia and Tony are two orphaned youngsters with extraordinary powers. Lucas Deranian poses as their uncle in order to get the kids into the clutches of Deranian's megalomanical boss, evil millionaire Aristotle Bolt, who wants to exploit them. Jason, a cynical widower, helps Tia and Tony ""escape to witch mountain,"" while at the same time Tia and Tony help Jason escape the pain of the loss of his wife. —Adam Chotiner"	"['Adventure', ""Children's"", 'Fantasy']"	['John Hough']	['Robert Malcolm Young', 'Alexander Key']	['Eddie Albert', 'Ray Milland', 'Donald Pleasence', 'Kim Richards', 'Ike Eisenmann', 'Walter Barnes', 'Reta Shaw', 'Denver Pyle', 'Alfred Ryder', 'Lawrence Montaigne', 'Terry Wilson', 'George Chandler', 'Dermott Downs', 'Shepherd Sanders', 'Don Brodie', 'Paul Sorensen', 'Tiger Joe Marsh', 'Harry Holcombe']
1582	T-Men (1947)	Film-Noir	Anthony Mann	John C. Higgins and Virginia Kellogg	Dennis OKeefe, Wallace Ford, Alfred Ryder, Mary Meade, June Lockhart, Charles McGraw, Jane Randolph, Art Smith, Herbert Heyes, Jack Overman, John Wengraf, Jim Bannon, William Malten, John Ardell, Vivian Austin, Louis Bacigalupi, Trevor Bardette, and Salvadore Barroga	1947	02	United Kingdom	1h 32min	Approved	6.9	3.5K	1	Two US Treasury agents hunt a successful counterfeiting ring.	0	0	1	0	0	0	1	Two US Treasury agents hunt a successful counterfeiting ring. When the U.S. Treasury Department learns that a gang in Los Angeles is making false currency, agents Dennis O'Brien and Tony Genaro are assigned to investigate the counterfeit gang using the identities of Vannie Harrigan and Tony Galvani in Detroit. Along their investigation they join the gang of mobsters trying to discover who the boss behind the scheme is. —Claudio Carvalho, Rio de Janeiro, Brazil	['Film-Noir']	['Anthony Mann']	['John C. Higgins', 'Virginia Kellogg']	['Dennis OKeefe', 'Wallace Ford', 'Alfred Ryder', 'Mary Meade', 'June Lockhart', 'Charles McGraw', 'Jane Randolph', 'Art Smith', 'Herbert Heyes', 'Jack Overman', 'John Wengraf', 'Jim Bannon', 'William Malten', 'John Ardell', 'Vivian Austin', 'Louis Bacigalupi', 'Trevor Bardette', 'Salvadore Barroga']
1124	Farewell to Arms, A (1932)	Romance and War	Frank Borzage	Benjamin Glazer, Oliver H.P. Garrett, and Ernest Hemingway	Gary Cooper, Helen Hayes, Adolphe Menjou, Mary Philips, Jack La Rue, Blanche Friderici, Mary Forbes, Gilbert Emery, Alice Adair, Henry Armetta, Herman Bing, Agostino Borgato, Robert Cauterio, Marcelle Corday, Gino Corrado, Peggy Cunningham, George Humbert, and William Irving	1932	01	United Kingdom	1h 20min	Unrated	6.5	5.7K	12	An American ambulance driver and an English nurse fall in love in Italy during World War I.	0	0	2	10	0	9	3	An American ambulance driver and an English nurse fall in love in Italy during World War I. A tale of the love between ambulance driver Lt. Henry and Nurse Catherine Barkley during World War I. The action takes place in Italy and the two fall in love during the war and will stop at nothing to be together. The film also analyses Lt. Henry's feelings on war and the purpose of fighting. —Josh Pasnak	['Romance', 'War']	['Frank Borzage']	['Benjamin Glazer', 'Oliver H.P. Garrett', 'Ernest Hemingway']	['Gary Cooper', 'Helen Hayes', 'Adolphe Menjou', 'Mary Philips', 'Jack La Rue', 'Blanche Friderici', 'Mary Forbes', 'Gilbert Emery', 'Alice Adair', 'Henry Armetta', 'Herman Bing', 'Agostino Borgato', 'Robert Cauterio', 'Marcelle Corday', 'Gino Corrado', 'Peggy Cunningham', 'George Humbert', 'William Irving']
494	His Girl Friday (1940)	Comedy	Howard Hawks	Charles Lederer, Ben Hecht, and Charles MacArthur	Cary Grant, Rosalind Russell, Ralph Bellamy, Gene Lockhart, Porter Hall, Ernest Truex, Cliff Edwards, Clarence Kolb, Roscoe Karns, Frank Jenks, Regis Toomey, Abner Biberman, Frank Orth, John Qualen, Helen Mack, Alma Kruger, Billy Gilbert, and Pat West	1940	01	United States	1h 32min	Passed	7.9	56K	56	A newspaper editor uses every trick in the book to keep his ace reporter ex-wife from remarrying.	0	2	14	40	0	39	17	A newspaper editor uses every trick in the book to keep his ace reporter ex-wife from remarrying. Having been away for four months, Hildy Johnson (Rosalind Russell) walks into the offices of the New York City-based The Morning Post, where she is a star reporter, to tell her boss, editor Walter Burns (Cary Grant), that she is quitting. The reason for her absence was among other things to get a Reno divorce, from, of all people, Walter, who admits he was a bad husband. Hildy divorced Walter largely because she wanted more of a home life, whereas Walter saw her more as a driven hard-boiled reporter than subservient homemaker. Hildy has also come to tell Walter that she is taking the afternoon train to Albany, where she will be getting married tomorrow to staid straight-laced insurance agent, Bruce Baldwin (Ralph Bellamy), with whose mother (Alma Kruger) they will live, at least for the first year. Walter doesn't want to lose Hildy, either as a reporter or a wife, and if he does, doesn't believe Bruce is worthy of her. Walter does whatever he can at least to delay Hildy and Bruce's trip, long enough to persuade Hildy to stay for good. His plan includes doing whatever he can to place Bruce in a bad light, while dangling a big story under her nose, namely covering what the newspaper believes is the unfair imminent execution of convicted cop killer, Earl Williams (John Qualen). Hildy doesn't trust Walter in dealing with her and Bruce in an above-board manner, but the lure of what potentially may become the biggest story in years, which includes true love, a bumbling sheriff (Gene Lockhart) and a corrupt mayor (Clarence Kolb), the latter's actions largely in light of an upcoming election, may prove to be too much for Hildy to resist, especially if it ends up being an exclusive. Regardless of the story outcome, Hildy will have to decide if the thrill of the chase was worth the anguish on her personal life.	['Comedy']	['Howard Hawks']	['Charles Lederer', 'Ben Hecht', 'Charles MacArthur']	['Cary Grant', 'Rosalind Russell', 'Ralph Bellamy', 'Gene Lockhart', 'Porter Hall', 'Ernest Truex', 'Cliff Edwards', 'Clarence Kolb', 'Roscoe Karns', 'Frank Jenks', 'Regis Toomey', 'Abner Biberman', 'Frank Orth', 'John Qualen', 'Helen Mack', 'Alma Kruger', 'Billy Gilbert', 'Pat West']
733	Go Fish (1994)	Drama and Romance	Rose Troche	Guinevere Turner and Rose Troche	V.S. Brodie, Guinevere Turner, T. Wendy McMillan, Migdalia Melendez, Anastasia Sharp, Mary Garvey, Jennifer Allen, Walter Youngblood, Danielia Falcon, Art Stone, Elspeth Kydd, Tracy Kimme, Brooke Webster, Mimi Weddell, Scout, Susan Gregson, Carolyn Kotlarsky, and Joanna Brown	1994	07	United Kingdom	1h 23min	R	5.6	2.1K	15	A romantic tale about finding a soulmate. The only difference here is that both partners are women...in Chicago's lesbian community.	0	0	8	7	0	10	5	A romantic tale about finding a soulmate. The only difference here is that both partners are women...in Chicago's lesbian community. Max is a trendy, pretty, young lesbian, who is having trouble finding love. A friend sets her up with Ely, whom Max likes, but Ely is frumpy, homely, and older. Nor do they have much in common. Can Max learn to look past the packaging? —Reid Gagle	['Drama', 'Romance']	['Rose Troche']	['Guinevere Turner', 'Rose Troche']	['V.S. Brodie', 'Guinevere Turner', 'T. Wendy McMillan', 'Migdalia Melendez', 'Anastasia Sharp', 'Mary Garvey', 'Jennifer Allen', 'Walter Youngblood', 'Danielia Falcon', 'Art Stone', 'Elspeth Kydd', 'Tracy Kimme', 'Brooke Webster', 'Mimi Weddell', 'Scout', 'Susan Gregson', 'Carolyn Kotlarsky', 'Joanna Brown']
198	Nikita (La Femme Nikita) (1990)	Thriller	Luc Besson	Luc Besson	Anne Parillaud, Marc Duret, Patrick Fontana, Alain Lathière, Laura Chéron, Jacques Boudet, Helene Aligier, Pierre-Alain de Garrigues, Patrick Pérez, Bruno Randon, Vincent Skimenti, Roland Blanche, Joseph Teruel, Jacques Disses, Stéphane Fey, Philippe Dehesdin, Michel Brunot, and Rodolph Freytt	1990	10	United Kingdom	1h 57min	R	7.3	70K	127	Convicted felon, Nikita, isn't going to jail; she's given a new identity and trained, stylishly, as a top secret spy/assassin.	0	7	57	61	2	102	25	Convicted felon, Nikita, isn't going to jail; she's given a new identity and trained, stylishly, as a top secret spy/assassin. An urgent life-or-death dilemma befalls Nikita--the feral street girl and violent drug addict--after killing a police officer at point blank. Hopeless, Nikita is given a new lease of life, when she reluctantly exchanges her doomed fate for a secret government program that promises to mould her into a cold-blooded assassin under the wing of her sadistic mentor, Bob. Now--with a new set of skills, a new identity, and lethally sophisticated looks--Nikita is the ultimate weapon and the perfect puppet for doing the government's dirty work; however, what happens if this trained killer chooses love over death? —Nick Riganas	['Thriller']	['Luc Besson']	['Luc Besson']	['Anne Parillaud', 'Marc Duret', 'Patrick Fontana', 'Alain Lathière', 'Laura Chéron', 'Jacques Boudet', 'Helene Aligier', 'Pierre-Alain de Garrigues', 'Patrick Pérez', 'Bruno Randon', 'Vincent Skimenti', 'Roland Blanche', 'Joseph Teruel', 'Jacques Disses', 'Stéphane Fey', 'Philippe Dehesdin', 'Michel Brunot', 'Rodolph Freytt']
