movie_genres,movie_id,movie_title,poster_url,movie_url,description,rating,num_review,director,writer,cast,age_rating,year,movie_length,release_date,country,storyline,genre
[16],198,Nikita (La Femme Nikita) (1990),"['https://m.media-amazon.com/images/M/MV5BMTEyNjc4MTgtN2YxMS00ZGM5LTk2NjEtOGRhNDY5OWM5ZTQxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UY281_CR0,0,190,281_.jpg', 'https://m.media-amazon.com/images/M/MV5BMTEyNjc4MTgtN2YxMS00ZGM5LTk2NjEtOGRhNDY5OWM5ZTQxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UY422_CR0,0,285,422_.jpg', 'https://m.media-amazon.com/images/M/MV5BMTEyNjc4MTgtN2YxMS00ZGM5LTk2NjEtOGRhNDY5OWM5ZTQxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UY562_CR0,0,380,562_.jpg']",http://www.imdb.com/title/tt0100263/?ref_=fn_al_tt_1,"Convicted felon, Nikita, isn't going to jail; she's given a new identity and trained, stylishly, as a top secret spy/assassin.",7.3,70K,['Luc Besson'],['Luc Besson'],"['Anne Parillaud', 'Marc Duret', 'Patrick Fontana', 'Alain Lathière', 'Laura Chéron', 'Jacques Boudet', 'Helene Aligier', 'Pierre-Alain de Garrigues', 'Patrick Pérez', 'Bruno Randon', 'Vincent Skimenti', 'Roland Blanche', 'Joseph Teruel', 'Jacques Disses', 'Stéphane Fey', 'Philippe Dehesdin', 'Michel Brunot', 'Rodolph Freytt']",R,1990,1h 57min,12-10-1990,United Kingdom,"Convicted felon, Nikita, isn't going to jail; she's given a new identity and trained, stylishly, as a top secret spy/assassin. An urgent life-or-death dilemma befalls Nikita--the feral street girl and violent drug addict--after killing a police officer at point blank. Hopeless, Nikita is given a new lease of life, when she reluctantly exchanges her doomed fate for a secret government program that promises to mould her into a cold-blooded assassin under the wing of her sadistic mentor, Bob. Now--with a new set of skills, a new identity, and lethally sophisticated looks--Nikita is the ultimate weapon and the perfect puppet for doing the government's dirty work; however, what happens if this trained killer chooses love over death? —Nick Riganas",['Thriller']
"[7, 14]",716,Home for the Holidays (1995),"['https://m.media-amazon.com/images/M/MV5BMjVlYTQ4NjgtZWQxMS00ZmQ0LTg4M2QtOGE0ZmJiNDhkMzI4XkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_QL75_UY281_CR0,0,190,281_.jpg', 'https://m.media-amazon.com/images/M/MV5BMjVlYTQ4NjgtZWQxMS00ZmQ0LTg4M2QtOGE0ZmJiNDhkMzI4XkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_QL75_UY422_CR0,0,285,422_.jpg', 'https://m.media-amazon.com/images/M/MV5BMjVlYTQ4NjgtZWQxMS00ZmQ0LTg4M2QtOGE0ZmJiNDhkMzI4XkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_QL75_UY562_CR1,0,380,562_.jpg']",http://www.imdb.com/title/tt0113321/?ref_=fn_al_tt_1,"After losing her job, making out with her soon-to-be former boss, and finding out that her daughter plans to spend Thanksgiving with her boyfriend, Claudia Larson faces spending the holiday with her family.",6.6,13K,['Jodie Foster'],"['Chris Radant', 'W.D. Richter']","['Holly Hunter', 'Anne Bancroft', 'Robert Downey Jr.', 'Charles Durning', 'Dylan McDermott', 'Geraldine Chaplin', 'Steve Guttenberg', 'Cynthia Stevenson', 'Claire Danes', 'Emily Ann Lloyd', 'Zack Duhame', 'Austin Pendleton', 'David Strathairn', 'Amy Yasbeck', 'James Lecesne', 'Angela Paton', 'Randy Stone', 'Sam Slovick']",PG-13,1995,1h 43min,06-12-1996,United Kingdom,"After losing her job, making out with her soon-to-be former boss, and finding out that her daughter plans to spend Thanksgiving with her boyfriend, Claudia Larson faces spending the holiday with her family. After losing her job, making out with her soon to be ex-boss, and finding out that her daughter plans to spend Thanksgiving with her boyfriend, Claudia Larson has to face spending the holiday with her family. She wonders if she can survive their crazy antics. —Cyndi Kessler","['Documentary', 'Romance']"
"[0, 10, 15]",353,Deep Rising (1998),"['https://m.media-amazon.com/images/M/MV5BMTJmY2ZiNzMtNTBhOC00MDlkLWJlYzUtYWIyNDAyZDM1OWQ0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,1,190,281_.jpg', 'https://m.media-amazon.com/images/M/MV5BMTJmY2ZiNzMtNTBhOC00MDlkLWJlYzUtYWIyNDAyZDM1OWQ0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX285_CR0,1,285,422_.jpg', 'https://m.media-amazon.com/images/M/MV5BMTJmY2ZiNzMtNTBhOC00MDlkLWJlYzUtYWIyNDAyZDM1OWQ0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX380_CR0,2,380,562_.jpg']",http://www.imdb.com/title/tt0118956/?ref_=fn_al_tt_1,"A group of heavily armed hijackers board a luxury ocean liner in the South Pacific Ocean to loot it, only to do battle with a series of large-sized, tentacled, man-eating sea creatures who had already invaded the ship.",6.1,36K,['Stephen Sommers'],['Stephen Sommers'],"['Treat Williams', 'Famke Janssen', 'Anthony Heald', 'Kevin J. OConnor', 'Wes Studi', 'Derrick OConnor', 'Jason Flemyng', 'Cliff Curtis', 'Clifton Powell', 'Trevor Goddard', 'Djimon Hounsou', 'Una Damon', 'Clint Curtis', 'Warren Takeuchi', 'Linden Banks', 'Jack Anker', 'Anne-Simone', 'Leanne Adachi']",R,1998,1h 46min,18-09-1998,United Kingdom,"A group of heavily armed hijackers board a luxury ocean liner in the South Pacific Ocean to loot it, only to do battle with a series of large-sized, tentacled, man-eating sea creatures who had already invaded the ship. When a band of ruthless hijackers invade the world's most luxurious cruise ship, they're shocked to discover the passengers have mysteriously vanished! But that doesn't mean they are alone! Something terrifying is lurking just out of sight: a deadly force from the unexplored depths of the ocean that begins to snatch the horrified intruders one by one! —Greg Kleiner","['unknown', 'Film-Noir', 'Sci-Fi']"
[4],790,Tommy Boy (1995),"['https://m.media-amazon.com/images/M/MV5BNTMwZGU3MGUtZWE0Ni00YzExLWIyY2MtMmNmMDlmYTdmNzFkXkEyXkFqcGdeQXVyNjExODE1MDc@._V1_QL75_UX190_CR0,0,190,281_.jpg', 'https://m.media-amazon.com/images/M/MV5BNTMwZGU3MGUtZWE0Ni00YzExLWIyY2MtMmNmMDlmYTdmNzFkXkEyXkFqcGdeQXVyNjExODE1MDc@._V1_QL75_UX285_CR0,0,285,422_.jpg', 'https://m.media-amazon.com/images/M/MV5BNTMwZGU3MGUtZWE0Ni00YzExLWIyY2MtMmNmMDlmYTdmNzFkXkEyXkFqcGdeQXVyNjExODE1MDc@._V1_QL75_UX380_CR0,0,380,562_.jpg']",http://www.imdb.com/title/tt0114694/?ref_=fn_al_tt_1,"After his auto-parts tycoon father dies, the overweight, underachieving son teams up with a snide accountant to try and save the family business.",7.1,81K,['Peter Segal'],"['Bonnie Turner', 'Terry Turner']","['Chris Farley', 'David Spade', 'Brian Dennehy', 'Bo Derek', 'Dan Aykroyd', 'Julie Warner', 'Sean McCann', 'Zach Grenier', 'James Blendick', 'Clinton Turnbull', 'Ryder Britton', 'Paul Greenberg', 'Graeme Millington', 'Michael Cram', 'Dean Marshall', 'Trent McMullen', 'Philip Williams', 'David Malloy']",PG-13,1995,1h 37min,07-07-1995,United Kingdom,"After his auto-parts tycoon father dies, the overweight, underachieving son teams up with a snide accountant to try and save the family business. After his beloved father (Brian Dennehy) dies, dimwitted Tommy Callahan (Chris Farley) inherits a near-bankrupt automobile parts factory in Sandusky, Ohio. His brand new stepmother, Beverly (Bo Derek), wants to cash out and close, but Tommy's sentimental attachment to his father's employees spurs him to make one last-ditch effort to find someone who will buy their products. With his father's tightly wound assistant, Richard (David Spade), in tow, Tommy hits the road to scare up some new clients. —FilmsNow","[""Children's""]"
"[7, 16]",23,Taxi Driver (1976),"['https://m.media-amazon.com/images/M/MV5BM2M1MmVhNDgtNmI0YS00ZDNmLTkyNjctNTJiYTQ2N2NmYzc2XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_QL75_UX190_CR0,4,190,281_.jpg', 'https://m.media-amazon.com/images/M/MV5BM2M1MmVhNDgtNmI0YS00ZDNmLTkyNjctNTJiYTQ2N2NmYzc2XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_QL75_UX285_CR0,6,285,422_.jpg', 'https://m.media-amazon.com/images/M/MV5BM2M1MmVhNDgtNmI0YS00ZDNmLTkyNjctNTJiYTQ2N2NmYzc2XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_QL75_UX380_CR0,7,380,562_.jpg']",http://www.imdb.com/title/tt0075314/?ref_=fn_al_tt_1,"A mentally unstable veteran works as a nighttime taxi driver in New York City, where the perceived decadence and sleaze fuels his urge for violent action by attempting to liberate a presidential campaign worker and an underage prostitute.",8.2,764K,['Martin Scorsese'],['Paul Schrader'],"['Robert De Niro', 'Jodie Foster', 'Cybill Shepherd', 'Albert Brooks', 'Diahnne Abbott', 'Frank Adu', 'Victor Argo', 'Gino Ardito', 'Garth Avery', 'Peter Boyle', 'Harry Cohn', 'Copper Cunningham', 'Brenda Dickson', 'Harry Fischler', 'Nat Grant', 'Leonard Harris', 'Richard Higgs', 'Beau Kayser']",R,1976,1h 54min,19-08-1976,United Kingdom,"A mentally unstable veteran works as a nighttime taxi driver in New York City, where the perceived decadence and sleaze fuels his urge for violent action by attempting to liberate a presidential campaign worker and an underage prostitute. Travis Bickle is an ex-Marine and Vietnam War veteran living in New York City. As he suffers from insomnia, he spends his time working as a taxi driver at night, watching porn movies at seedy cinemas during the day, or thinking about how the world, New York in particular, has deteriorated into a cesspool. He's a loner who has strong opinions about what is right and wrong with mankind. For him, the one bright spot in humanity is Betsy, a worker on the presidential nomination campaign of Senator Charles Palantine. After an incident, he believes he has to do whatever he needs to make the world a better place. —Huggo","['Documentary', 'Thriller']"
"[14, 18]",1152,In Love and War (1996),"['https://m.media-amazon.com/images/M/MV5BYWJjOWMwMTItMGY3Yi00NGJhLWJlNmEtODYxNjY2Y2ExZmM5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,8,190,281_.jpg', 'https://m.media-amazon.com/images/M/MV5BYWJjOWMwMTItMGY3Yi00NGJhLWJlNmEtODYxNjY2Y2ExZmM5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX285_CR0,12,285,422_.jpg', 'https://m.media-amazon.com/images/M/MV5BYWJjOWMwMTItMGY3Yi00NGJhLWJlNmEtODYxNjY2Y2ExZmM5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX380_CR0,15,380,562_.jpg']",http://www.imdb.com/title/tt0116621/?ref_=fn_al_tt_1,A bitter love story between a talented writer and a gentle nurse.,6.0,8.5K,['Richard Attenborough'],"['Henry S. Villard', 'James Nagel', 'Allan Scott']","['Sandra Bullock', 'Chris ODonnell', 'Mackenzie Astin', 'Margot Steinberg', 'Alan Bennett', 'Ingrid Lacey', 'Terence Sach', 'Carlo Croccolo', 'Tara Hugo', 'Gigi Vivan', 'Giuseppe Bonato', 'Allegra Di Carpegna', 'Diane Witter', 'Mindy Lee Raskin', 'Tracy Hostmyer', 'Kaethe Cherney', 'Lauren Booth', 'Rebecca Craig']",PG-13,1996,1h 53min,14-02-1997,United Kingdom,"A bitter love story between a talented writer and a gentle nurse. Reporter Ernest Hemingway is an ambulance driver in Italy during World War I. While bravely risking his life in the line of duty, he is injured and ends up in the hospital, where he falls in love with his nurse, Agnes von Kurowsky. —JG","['Romance', 'Western']"
[7],18,"White Balloon, The (1995)","['https://m.media-amazon.com/images/M/MV5BN2QzOTY0MjAtMDQ4MC00MTQ3LWIxM2UtZjc5MzkxYjRhZjdjXkEyXkFqcGdeQXVyNjkxOTM4ODY@._V1_QL75_UY281_CR10,0,190,281_.jpg', 'https://m.media-amazon.com/images/M/MV5BN2QzOTY0MjAtMDQ4MC00MTQ3LWIxM2UtZjc5MzkxYjRhZjdjXkEyXkFqcGdeQXVyNjkxOTM4ODY@._V1_QL75_UY422_CR15,0,285,422_.jpg', 'https://m.media-amazon.com/images/M/MV5BN2QzOTY0MjAtMDQ4MC00MTQ3LWIxM2UtZjc5MzkxYjRhZjdjXkEyXkFqcGdeQXVyNjkxOTM4ODY@._V1_QL75_UY562_CR21,0,380,562_.jpg']",http://www.imdb.com/title/tt0112445/?ref_=fn_al_tt_1,Several people try to help a little girl to find the money her mom gave her to buy a goldfish with.,7.7,7.1K,['Jafar Panahi'],"['Abbas Kiarostami', 'Jafar Panahi', 'Parviz Shahbazi']","['Aida Mohammadkhani', 'Mohsen Kafili', 'Fereshteh Sadre Orafaiy', 'Anna Borkowska', 'Mohammad Shahani', 'Mohammed Bakhtiar', 'Aliasghar Smadi', 'Hamidreza Tahery', 'Asghar Barzegar', 'Hasan Neamatolahi', 'Bosnali Bahary', 'Mohammadreza Baryar', 'Shaker Hayely', 'Homayoon Rokani', 'Mohammad Farakani', 'Hosain Kazemy', 'Mohammad Zolfaghary']",Unrated,1995,1h 25min,29-12-1995,United Kingdom,"Several people try to help a little girl to find the money her mom gave her to buy a goldfish with. Razieh wants a fat goldfish for the Iranian New Years celebration instead of the skinny ones in her family's pond at home, because the fat fish looks like it's dancing when it swims. After many attempts she and her brother convince their mother to give them her last bit of money. Between their home and the fish store, Razieh loses the money. She finds it, but it is temptingly just out of her reach. —Rudi Sahebi",['Documentary']
[16],218,Cape Fear (1991),"['https://m.media-amazon.com/images/M/MV5BNjdhNzZlYzYtYTBlNS00NTJiLWI2ZWUtMDI2YzI2MzM5NjY4XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_QL75_UX190_CR0,3,190,281_.jpg', 'https://m.media-amazon.com/images/M/MV5BNjdhNzZlYzYtYTBlNS00NTJiLWI2ZWUtMDI2YzI2MzM5NjY4XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_QL75_UX285_CR0,6,285,422_.jpg', 'https://m.media-amazon.com/images/M/MV5BNjdhNzZlYzYtYTBlNS00NTJiLWI2ZWUtMDI2YzI2MzM5NjY4XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_QL75_UX380_CR0,7,380,562_.jpg']",http://www.imdb.com/title/tt0101540/?ref_=fn_al_tt_1,"A convicted rapist, released from prison after serving a fourteen-year sentence, stalks the family of the lawyer who originally defended him.",7.3,184K,['Martin Scorsese'],"['John D. MacDonald', 'James R. Webb', 'Wesley Strick']","['Robert De Niro', 'Nick Nolte', 'Jessica Lange', 'Juliette Lewis', 'Joe Don Baker', 'Robert Mitchum', 'Gregory Peck', 'Martin Balsam', 'Illeana Douglas', 'Fred Thompson', 'Zully Montero', 'Craig Henne', 'Forest Burton', 'Edgar Allan Poe IV', 'Rod Ball', 'W. Paul Bodie', 'Joel Kolker', 'Antoni Corone']",R,1991,2h 8min,06-03-1992,United Kingdom,"A convicted rapist, released from prison after serving a fourteen-year sentence, stalks the family of the lawyer who originally defended him. Imprisoned for brutally assaulting a young girl, Max Cady spends his time in jail wisely - reading literature, sculpting his body to perfection and planning his violent revenge on the defence lawyer who put him behind bars. After serving his fourteen year sentence, Cady is released from prison and his rampage begins. —BecksyKane",['Thriller']
[4],700,Miami Rhapsody (1995),"['https://m.media-amazon.com/images/M/MV5BZDI0NmU5ZTgtZTMxZi00OGExLTk5NTEtNWQzODU4NDYyZTJlXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_QL75_UX190_CR0,2,190,281_.jpg', 'https://m.media-amazon.com/images/M/MV5BZDI0NmU5ZTgtZTMxZi00OGExLTk5NTEtNWQzODU4NDYyZTJlXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_QL75_UX285_CR0,3,285,422_.jpg', 'https://m.media-amazon.com/images/M/MV5BZDI0NmU5ZTgtZTMxZi00OGExLTk5NTEtNWQzODU4NDYyZTJlXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_QL75_UX380_CR0,4,380,562_.jpg']",http://www.imdb.com/title/tt0113808/?ref_=fn_al_tt_1,"Gwyn begins doubting her ""yes"" to Matt's wedding proposal, when she hears about her parents' and brother's adultery.",5.4,3.3K,['David Frankel'],['David Frankel'],"['Sarah Jessica Parker', 'Mia Farrow', 'Antonio Banderas', 'Gil Bellows', 'Paul Mazursky', 'Kevin Pollak', 'Barbara Garrick', 'Carla Gugino', 'Bo Eason', 'Naomi Campbell', 'Jeremy Piven', 'Kelly Bishop', 'Mark Blum', 'Norman Steinberg', 'Ben Stein', 'Donal Logue', 'Mary Chernoff', 'Elodia Riovega']",PG-13,1995,1h 35min,30-06-1995,United Kingdom,"Gwyn begins doubting her ""yes"" to Matt's wedding proposal, when she hears about her parents' and brother's adultery. Gwyn Marcus has always wanted a marriage like her parents. She has just accepted the proposal of her boyfriend Matt, but she has misgivings about their future together. Her fear of commitment grows as she learns of the various affairs that her family is having. With her sister getting married and her brother already married, her mother is growing concerned about Gwyn's being the last single person in the family. But the more she thinks about marriage, the more she must search for the balance between career, marriage and family. —Tony Fontana","[""Children's""]"
"[1, 16]",331,"Edge, The (1997)","['https://m.media-amazon.com/images/M/MV5BOTU3MGE1OTgtM2YwNC00ODAyLTg3Y2YtYTM0NTc2ZTc3ZDFkL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_QL75_UY281_CR9,0,190,281_.jpg', 'https://m.media-amazon.com/images/M/MV5BOTU3MGE1OTgtM2YwNC00ODAyLTg3Y2YtYTM0NTc2ZTc3ZDFkL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_QL75_UY422_CR13,0,285,422_.jpg', 'https://m.media-amazon.com/images/M/MV5BOTU3MGE1OTgtM2YwNC00ODAyLTg3Y2YtYTM0NTc2ZTc3ZDFkL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_QL75_UY562_CR17,0,380,562_.jpg']",http://www.imdb.com/title/tt0119051/?ref_=fn_al_tt_1,An intellectual billionaire and two other men struggle to band together and survive after getting stranded in the Alaskan wilderness with a blood-thirsty Kodiak Bear hunting them down.,6.9,71K,['Lee Tamahori'],['David Mamet'],"['Anthony Hopkins', 'Alec Baldwin', 'Elle Macpherson', 'Harold Perrineau', 'Bart the Bear', 'L.Q. Jones', 'Kathleen Wilhoite', 'David Lindstedt', 'Mark Kiely', 'Eli Gabay', 'Larry Musser', 'Brian Arnold', 'Bob Boyd', 'Kelsa Kinsly', 'Gordon Tootoosis', 'Randy Birch', 'Lawrence Lefebvre', 'Bennato Pennella']",R,1997,1h 57min,27-02-1998,United Kingdom,"An intellectual billionaire and two other men struggle to band together and survive after getting stranded in the Alaskan wilderness with a blood-thirsty Kodiak Bear hunting them down. A model has her rich, much older husband come with her to a photo shoot. But when their plane crashes in the middle of nowhere, a strong mind game erupts between the clever husband and the jealous young photographer as they try to get back to civilization. —Steve Richer","['Action', 'Thriller']"
[7],340,Boogie Nights (1997),"['https://m.media-amazon.com/images/M/MV5BY2E2YWYxY2QtZmJmZi00MjJlLWFiYWItZTk5Y2IyMWQ1ZThhXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_QL75_UX190_CR0,0,190,281_.jpg', 'https://m.media-amazon.com/images/M/MV5BY2E2YWYxY2QtZmJmZi00MjJlLWFiYWItZTk5Y2IyMWQ1ZThhXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_QL75_UX285_CR0,1,285,422_.jpg', 'https://m.media-amazon.com/images/M/MV5BY2E2YWYxY2QtZmJmZi00MjJlLWFiYWItZTk5Y2IyMWQ1ZThhXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_QL75_UX380_CR0,1,380,562_.jpg']",http://www.imdb.com/title/tt0118749/?ref_=fn_al_tt_1,"Back when sex was safe, pleasure was a business and business was booming, an idealistic porn producer aspires to elevate his craft to an art when he discovers a hot young talent.",7.9,251K,['Paul Thomas Anderson'],['Paul Thomas Anderson'],"['Mark Wahlberg', 'Julianne Moore', 'Burt Reynolds', 'Luis Guzmán', 'Rico Bueno', 'John C. Reilly', 'Nicole Ari Parker', 'Don Cheadle', 'Heather Graham', 'William H. Macy', 'Samson Barkhordarian', 'Nina Hartley', 'Brad Braeden', 'Joanna Gleason', 'Lawrence Hudd', 'Michael Stein', 'Stanley DeSantis', 'Patricia Forte']",R,1997,2h 35min,16-01-1998,United Kingdom,"Back when sex was safe, pleasure was a business and business was booming, an idealistic porn producer aspires to elevate his craft to an art when he discovers a hot young talent. Adult film director Jack Horner is always on the lookout for new talent and it's only by chance that he meets Eddie Adams who is working as a busboy in a restaurant. Eddie is young, good looking and plenty of libido to spare. Using the screen name Dirk Diggler, he quickly rises to the top of his industry winning awards year after year. Drugs and ego however come between Dirk and those around him and he soon finds that fame is fleeting. —garykmcd",['Documentary']
